minutes_roll_3,element,value,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,total_points_roll_3,round,minutes_roll_5,api_saves_roll_3,goals_conceded_roll_3,saves_roll_3,bps_roll_3,clean_sheets_roll_5,saves_roll_5,api_saves_roll_5,clean_sheets_roll_3,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
0.0,504,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,528,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,43,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,43,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,528,43,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,528,43,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,529,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,529,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,530,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,530,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,565,50,2.0,0.0,3.0,9.0,90.0,False,90.0,3.0,9.0,1,90.0,4.0,0.0,4.0,36.0,1.0,4.0,4.0,1.0,2.0,36.0,4.0,9.0
90.0,565,50,2.0,0.0,2.9,9.0,90.0,True,90.0,2.9,9.0,2,90.0,4.0,0.0,4.0,33.0,1.0,4.0,4.0,1.0,2.0,33.0,3.0,3.0
90.0,565,50,1.3333333333333333,0.3333333333333333,3.266666666666667,7.0,90.0,False,90.0,3.266666666666667,7.0,3,90.0,4.333333333333333,0.3333333333333333,4.333333333333333,29.666666666666668,0.6666666666666666,4.333333333333333,4.333333333333333,0.6666666666666666,1.3333333333333333,29.666666666666668,3.0,8.0
90.0,565,50,1.0,0.25,3.425,7.25,90.0,False,90.0,3.5666666666666664,6.666666666666667,4,90.0,4.333333333333333,0.3333333333333333,4.333333333333333,30.666666666666668,0.75,4.25,4.25,0.6666666666666666,1.25,32.0,3.0,1.0
90.0,565,51,0.3333333333333333,0.6,3.0,6.0,90.0,True,90.0,3.0666666666666664,4.0,5,90.0,3.6666666666666665,1.0,3.6666666666666665,23.666666666666668,0.6,3.8,3.8,0.3333333333333333,1.0,27.4,3.0,2.0
90.0,565,51,0.3333333333333333,0.8,2.7800000000000002,4.6,90.0,False,90.0,2.3666666666666667,3.6666666666666665,6,90.0,2.6666666666666665,1.0,2.6666666666666665,19.333333333333332,0.4,3.4,3.4,0.3333333333333333,0.6,22.2,3.0,3.0
90.0,565,51,0.0,1.0,2.7600000000000002,3.4,90.0,True,90.0,1.9666666666666668,2.0,7,90.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,10.666666666666666,0.2,3.2,3.2,0.0,0.2,18.8,3.0,1.0
90.0,565,51,0.0,1.2,2.06,3.0,90.0,False,90.0,1.7,2.0,8,90.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,8.0,0.2,2.2,2.2,0.0,0.2,14.4,3.0,6.0
90.0,565,51,0.0,1.2,1.6,2.6,90.0,True,90.0,1.5999999999999999,3.3333333333333335,9,90.0,1.6666666666666667,1.0,1.6666666666666667,14.333333333333334,0.2,1.8,1.8,0.3333333333333333,0.0,12.4,3.0,4.0
90.0,565,51,0.0,1.0,2.68,3.2,90.0,True,90.0,2.9333333333333336,3.6666666666666665,10,90.0,3.3333333333333335,1.0,3.3333333333333335,19.333333333333332,0.2,3.0,3.0,0.3333333333333333,0.0,16.2,3.0,1.0
90.0,565,51,0.0,1.2,2.3600000000000003,3.0,90.0,False,90.0,2.8666666666666667,3.6666666666666665,11,90.0,3.3333333333333335,1.0,3.3333333333333335,18.666666666666668,0.2,2.6,2.6,0.3333333333333333,0.0,14.0,5.0,1.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,566,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,567,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,567,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,567,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,600,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,600,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,600,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,600,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30.0,600,44,0.0,0.4,0.26,0.2,18.0,False,30.0,0.43333333333333335,0.3333333333333333,5,18.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.2,0.2,0.0,0.0,0.8,3.0,3.0
60.0,600,43,0.0,0.6,1.06,0.8,36.0,False,60.0,1.7666666666666666,1.3333333333333333,6,36.0,2.0,1.0,2.0,8.0,0.0,1.2,1.2,0.0,0.0,4.8,5.0,2.0
90.0,600,43,0.0,1.0,1.58,1.2,54.0,True,90.0,2.6333333333333333,2.0,7,54.0,3.0,1.6666666666666667,3.0,11.0,0.0,1.8,1.8,0.0,0.0,6.6,3.0,2.0
90.0,600,43,0.0,1.4,2.2800000000000002,1.6,72.0,False,90.0,3.3666666666666667,2.3333333333333335,8,72.0,4.0,1.6666666666666667,4.0,14.333333333333334,0.0,2.6,2.6,0.0,0.0,9.4,3.0,2.0
90.0,600,43,0.0,1.8,2.7199999999999998,2.0,90.0,True,90.0,2.766666666666667,2.0,9,90.0,3.3333333333333335,2.0,3.3333333333333335,10.333333333333334,0.0,3.2,3.2,0.0,0.0,11.0,3.0,3.0
90.0,600,43,0.0,1.6,2.9,2.4,90.0,True,90.0,2.6333333333333333,2.3333333333333335,10,90.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,11.666666666666666,0.0,3.6,3.6,0.0,0.0,12.8,3.0,2.0
90.0,600,43,0.0,1.8,2.7,2.2,90.0,False,90.0,2.466666666666667,2.3333333333333335,11,90.0,3.6666666666666665,1.6666666666666667,3.6666666666666665,10.333333333333334,0.0,3.6,3.6,0.0,0.0,10.8,3.0,9.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,601,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,602,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,627,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,627,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,627,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
30.0,627,45,0.0,0.25,0.775,0.75,22.5,True,30.0,1.0333333333333334,1.0,4,22.5,1.0,0.3333333333333333,1.0,5.666666666666667,0.0,0.75,0.75,0.0,0.0,4.25,3.0,0.0
30.0,627,45,0.0,0.2,0.62,0.6,18.0,False,30.0,1.0333333333333334,1.0,5,18.0,1.0,0.3333333333333333,1.0,5.666666666666667,0.0,0.6,0.6,0.0,0.0,3.4,3.0,2.0
60.0,627,45,0.0,0.4,1.02,1.0,36.0,True,60.0,1.7,1.6666666666666667,6,36.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,9.333333333333334,0.0,1.0,1.0,0.0,0.0,5.6,3.0,3.0
60.0,627,45,0.0,0.6,1.7399999999999998,1.6,54.0,False,60.0,1.8666666666666665,1.6666666666666667,7,54.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,10.0,0.0,2.0,2.0,0.0,0.0,9.4,3.0,1.0
90.0,627,45,0.0,1.0,2.0,1.8,72.0,True,90.0,2.3000000000000003,2.0,8,72.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,11.0,0.0,2.2,2.2,0.0,0.0,10.0,3.0,2.0
90.0,627,45,0.0,1.4,1.98,1.6,72.0,False,90.0,2.6333333333333333,2.0,9,72.0,3.3333333333333335,2.0,3.3333333333333335,11.333333333333334,0.0,2.4,2.4,0.0,0.0,9.0,3.0,2.0
90.0,627,45,0.0,2.0,2.54,2.0,90.0,False,90.0,2.3666666666666667,1.6666666666666667,10,90.0,3.0,2.6666666666666665,3.0,7.0,0.0,3.2,3.2,0.0,0.0,10.2,3.0,2.0
90.0,627,45,0.0,2.4,2.88,2.0,90.0,True,90.0,3.1666666666666665,2.0,11,90.0,4.333333333333333,3.0,4.333333333333333,9.333333333333334,0.0,3.8,3.8,0.0,0.0,10.0,3.0,1.0
90.0,628,45,0.0,4.0,0.4,0.0,90.0,False,90.0,0.4,0.0,1,90.0,0.0,4.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,3.0
90.0,628,45,0.0,2.5,1.75,1.5,90.0,True,90.0,1.75,1.5,2,90.0,1.5,2.5,1.5,3.0,0.0,1.5,1.5,0.0,0.0,3.0,3.0,1.0
90.0,628,45,0.0,2.6666666666666665,1.5666666666666667,1.3333333333333333,90.0,False,90.0,1.5666666666666667,1.3333333333333333,3,90.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,2.3333333333333335,3.0,0.0
60.0,628,45,0.0,2.0,1.175,1.0,67.5,True,60.0,1.4333333333333333,1.3333333333333333,4,67.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,5.0,0.0,1.0,1.0,0.0,0.0,1.75,3.0,1.0
60.0,628,45,0.0,2.2,1.1,1.0,72.0,False,60.0,0.6666666666666666,0.6666666666666666,5,72.0,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.4,3.0,0.0
30.0,628,45,0.0,1.4,1.02,1.0,54.0,True,30.0,0.26666666666666666,0.3333333333333333,6,54.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0
30.0,628,44,0.0,1.2,0.4,0.4,36.0,False,30.0,0.26666666666666666,0.3333333333333333,7,36.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.4,0.4,0.0,0.0,0.2,3.0,0.0
0.0,628,44,0.0,0.6,0.16,0.2,18.0,True,0.0,0.0,0.0,8,18.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,3.0,0.0
0.0,628,44,0.0,0.6,0.16,0.2,18.0,False,0.0,0.0,0.0,9,18.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,3.0,0.0
0.0,628,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,628,43,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,629,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,630,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
